cik,ticker,title
928329,CSRLF,CSR LTD
1760717,SCPL,SciPlay Corp
1037599,AMEN,AMEN PROPERTIES INC
1037676,ARCH,ARCH COAL INC
1018979,AMSF,AMERISAFE INC
1052752,GTY,GETTY REALTY CORP /MD/
914025,PLT,PLANTRONICS INC /CA/
1375877,CSIQ,Canadian Solar Inc.
1595893,TPTX,"Turning Point Therapeutics, Inc."
1428522,RDUS,"Radius Health, Inc."
1207179,GLNG,GOLAR LNG LTD
1060883,ALIAF,ANATOLIA MINERALS DEVELOPMENT LTD
921582,IMAX,IMAX CORP
1085869,PRFT,PERFICIENT INC
1047340,FDP,FRESH DEL MONTE PRODUCE INC
102037,UVV,UNIVERSAL CORP /VA/
860748,KMPA,KEMPER Corp
751978,VICR,VICOR CORP
75288,OXM,OXFORD INDUSTRIES INC
1490349,MCV,Medley Capital Corp
1576427,CRTO,Criteo S.A.
1052100,WDR,WADDELL & REED FINANCIAL INC
1590364,FTAI,Fortress Transportation & Infrastructure Investors LLC
67625,MNR,MONMOUTH REAL ESTATE INVESTMENT CORP
1427437,EZT,"ENTERGY TEXAS, INC."
1583107,TBPH,"Theravance Biopharma, Inc."
1466085,IRT,"INDEPENDENCE REALTY TRUST, INC."
712537,FCF,FIRST COMMONWEALTH FINANCIAL CORP /PA/
1047335,NHC,NATIONAL HEALTHCARE CORP
1328581,BCC,BOISE CASCADE Co
1235010,MNTA,MOMENTA PHARMACEUTICALS INC
817720,SYNA,SYNAPTICS Inc
1472595,RCM,R1 RCM INC.
1082923,STMP,STAMPS.COM INC
1713930,NEXA,Nexa Resources S.A.
1549346,SSTK,"Shutterstock, Inc."
49754,DIN,"Dine Brands Global, Inc."
1600438,GMS,GMS Inc.
1707092,DLPH,Delphi Technologies PLC
1364479,HRI,HERC HOLDINGS INC
1381640,MLCO,Melco Resorts & Entertainment LTD
886158,BBBY,BED BATH & BEYOND INC
930689,TGS,TRANSPORTADORA DE GAS DEL SUR S A /FI
1043509,SAH,SONIC AUTOMOTIVE INC
1384101,VCYT,"VERACYTE, INC."
726854,CHCO,CITY HOLDING CO
1397702,SILK,Silk Road Medical Inc
97134,TNC,TENNANT CO
730708,SBCF,SEACOAST BANKING CORP OF FLORIDA
1413507,SRCI,SRC Energy Inc.
894081,ATSG,"Air Transport Services Group, Inc."
1116942,TTMI,TTM TECHNOLOGIES INC
1368622,AVAV,AeroVironment Inc
1010612,SYKE,SYKES ENTERPRISES INC
1487839,LKCO,Luokung Technology Corp.
65270,MEI,METHODE ELECTRONICS INC
1001233,SGMO,"SANGAMO THERAPEUTICS, INC"
1754581,FHL,Futu Holdings Ltd
824410,SASR,SANDY SPRING BANCORP INC
1469372,MSGN,MSG NETWORKS INC.
1631650,AIMT,"Aimmune Therapeutics, Inc."
944148,CBZ,"CBIZ, Inc."
1104657,MTRN,MATERION Corp
7323,EAB,"ENTERGY ARKANSAS, LLC"
1286043,KRG,KITE REALTY GROUP TRUST
1650664,EDIT,"Editas Medicine, Inc."
7332,SWN,SOUTHWESTERN ENERGY CO
1329394,SIMO,Silicon Motion Technology CORP
1005817,TMP,TOMPKINS FINANCIAL CORP
1635718,GCI,"Gannett Co., Inc."
1172222,HA,HAWAIIAN HOLDINGS INC
742278,RES,RPC INC
719220,STBA,S&T BANCORP INC
1569187,AHH,"Armada Hoffler Properties, Inc."
108385,WRLD,WORLD ACCEPTANCE CORP
24491,CTB,COOPER TIRE & RUBBER CO
1722380,ONE,OneSmart International Education Group Ltd
718937,STAA,STAAR SURGICAL CO
7323,EAE,"ENTERGY ARKANSAS, LLC"
1334978,CCO,"Clear Channel Outdoor Holdings, Inc."
1278653,SEMFF,SEMAFO INC
1497645,INN,"Summit Hotel Properties, Inc."
1668105,TLND,Talend S.A.
1080014,INVA,"Innoviva, Inc."
1517175,CHEF,"Chefs' Warehouse, Inc."
907471,CASH,META FINANCIAL GROUP INC
1253986,ABR,ARBOR REALTY TRUST INC
1496099,NMFC,New Mountain Finance Corp
910329,MED,MEDIFAST INC
350797,ETV,EATON VANCE CORP
1319947,DBI,Designer Brands Inc.
1571498,EPZM,"Epizyme, Inc."
1409970,LC,LendingClub Corp
925645,CETV,CENTRAL EUROPEAN MEDIA ENTERPRISES LTD
1590877,RGNX,REGENXBIO Inc.
1481512,RARX,"Ra Pharmaceuticals, Inc."
1308106,TGP,Teekay LNG Partners L.P.
1459417,TWOU,"2U, Inc."
215466,CDE,"Coeur Mining, Inc."
1084961,ECPG,ENCORE CAPITAL GROUP INC
1691303,HCC,"WARRIOR MET COAL, INC."
23194,CRK,COMSTOCK RESOURCES INC
1011570,KNL,KNOLL INC
1411579,AMC,"AMC ENTERTAINMENT HOLDINGS, INC."
82166,RAVN,RAVEN INDUSTRIES INC
893538,SM,SM Energy Co
907254,BFS,SAUL CENTERS INC
1688852,SAFE,Safehold Inc.
101199,UFCS,UNITED FIRE GROUP INC
1426332,NGM,NGM BIOPHARMACEUTICALS INC
944809,OPK,"Opko Health, Inc."
866829,HLX,HELIX ENERGY SOLUTIONS GROUP INC
1691445,PPDF,PPDAI Group Inc.
1651561,TRHC,"Tabula Rasa HealthCare, Inc."
933777,BLDP,"Ballard Power Systems, Inc."
850460,WIRE,ENCORE WIRE CORP
1623526,STOK,"Stoke Therapeutics, Inc."
34782,SRCE,1ST SOURCE CORP
1207074,VRTU,VIRTUSA CORP
1094366,RDWR,RADWARE LTD
1696355,BEDU,Bright Scholar Education Holdings Ltd
821483,PARR,"PAR PACIFIC HOLDINGS, INC."
1049782,BRKL,BROOKLINE BANCORP INC
1649749,FBK,FB Financial Corp
1006269,LORL,LORAL SPACE & COMMUNICATIONS INC.
1278027,BGS,"B&G Foods, Inc."
1018377,GNCGF,GREENCORE GROUP PLC
705432,SBSI,SOUTHSIDE BANCSHARES INC
1022408,PLUS,EPLUS INC
1476765,GBDC,"GOLUB CAPITAL BDC, Inc."
1278752,AINV,APOLLO INVESTMENT CORP
1403256,OZM,Och-Ziff Capital Management Group Inc.
1625791,KRNT,Kornit Digital Ltd.
1021162,TGI,TRIUMPH GROUP INC
1345126,CODI,Compass Diversified Holdings
1637913,MCRN,Milacron Holdings Corp.
1295664,KRNY,Kearny Financial Corp.
1439095,MRC,MRC GLOBAL INC.
8947,AZZ,AZZ INC
1068875,BCOR,"BLUCORA, INC."
1004702,OCFC,OCEANFIRST FINANCIAL CORP
721994,LKFN,LAKELAND FINANCIAL CORP
1475841,NBHC,National Bank Holdings Corp
1300699,ATNX,"Athenex, Inc."
1370053,ANAB,"ANAPTYSBIO, INC"
1681622,VREX,Varex Imaging Corp
944695,THGA,"HANOVER INSURANCE GROUP, INC."
1268533,TYG,TORTOISE ENERGY INFRASTRUCTURE CORP
1573221,REAL,"TheRealReal, Inc."
799167,MRTN,MARTEN TRANSPORT LTD
1030469,OFG,OFG BANCORP
1611005,KEN,Kenon Holdings Ltd.
1575828,FI,FRANK'S INTERNATIONAL N.V.
1486159,OAS,Oasis Petroleum Inc.
1468328,ADUS,Addus HomeCare Corp
1620393,NXRT,"NexPoint Residential Trust, Inc."
1724965,TALO,TALOS ENERGY INC.
814549,EBIX,EBIX INC
1631596,KREF,KKR Real Estate Finance Trust Inc.
1025835,EFSC,ENTERPRISE FINANCIAL SERVICES CORP
68709,MTSC,MTS SYSTEMS CORP
1296435,NP,Neenah Inc
1378718,WAIR,"Wesco Aircraft Holdings, Inc"
356171,TCBK,TRICO BANCSHARES /
1122904,NTGR,"NETGEAR, INC"
928022,CPE,Callon Petroleum Co
1337553,AERI,AERIE PHARMACEUTICALS INC
1680247,PUMP,ProPetro Holding Corp.
1230992,MAG,MAG SILVER CORP
93389,SMP,"STANDARD MOTOR PRODUCTS, INC."
1745797,MNRL,"Brigham Minerals, Inc."
832428,SSP,E.W. SCRIPPS Co
1433270,AR,ANTERO RESOURCES Corp
1019737,NCI,NAVIGANT CONSULTING INC
1619739,HESM,Hess Midstream Partners LP
811589,FBNC,FIRST BANCORP /NC/
1574197,FPH,"Five Point Holdings, LLC"
1701040,CISN,CISION LTD.
1157408,LRN,K12 INC
1230245,PJC,PIPER JAFFRAY COMPANIES
1724755,GHG,GreenTree Hospitality Group Ltd.
1534126,GLOG,GasLog Ltd.
1000623,SWM,SCHWEITZER MAUDUIT INTERNATIONAL INC
1592057,EVA,"Enviva Partners, LP"
1346830,CARA,"Cara Therapeutics, Inc."
1464591,GPRK,GeoPark Ltd
1714368,HUD,Hudson Ltd.
1323885,ATRC,"AtriCure, Inc."
1434316,FATE,FATE THERAPEUTICS INC
1403752,ZYME,Zymeworks Inc.
880117,JBSS,SANFILIPPO JOHN B & SON INC
745308,JOE,ST JOE CO
1610250,BOOT,"Boot Barn Holdings, Inc."
1758530,SY,So-Young International Inc.
62234,MCS,MARCUS CORP
1277475,GMTA,GANDER MOUNTAIN CO
1593936,MIK,"Michaels Companies, Inc."
1297184,AMPH,"Amphastar Pharmaceuticals, Inc."
315852,RRC,RANGE RESOURCES CORP
1692412,PLYA,Playa Hotels & Resorts N.V.
1677576,IIPR,INNOVATIVE INDUSTRIAL PROPERTIES INC
1744894,SG,"Sirius International Insurance Group, Ltd."
105418,WMK,WEIS MARKETS INC
1091223,MTLS,MATERIALISE NV
1361538,PRIM,Primoris Services Corp
726514,ESIO,ELECTRO SCIENTIFIC INDUSTRIES INC
821002,GIII,G III APPAREL GROUP LTD /DE/
727207,AXDX,"Accelerate Diagnostics, Inc"
819220,LABL,MULTI COLOR Corp
107687,WGO,WINNEBAGO INDUSTRIES INC
1624794,CSWI,"CSW INDUSTRIALS, INC."
1386716,SBLK,Star Bulk Carriers Corp.
1469395,PAM,Pampa Energy Inc.
863436,BHE,BENCHMARK ELECTRONICS INC
1018840,ANF,ABERCROMBIE & FITCH CO /DE/
350797,ETW,EATON VANCE CORP
6845,APOG,"APOGEE ENTERPRISES, INC."
1703644,GPMT,Granite Point Mortgage Trust Inc.
799292,MHO,"M/I HOMES, INC."
708819,MDR,MCDERMOTT INTERNATIONAL INC
1434868,ESPR,"Esperion Therapeutics, Inc."
784199,CRY,CRYOLIFE INC
910619,MCOA,MNC Corp /DE/
1717452,ODT,"Odonate Therapeutics, Inc."
885245,BKE,BUCKLE INC
1046025,HFWA,HERITAGE FINANCIAL CORP /WA/
1294133,INGN,Inogen Inc
314808,VAL,Valaris plc
1428205,ARR,"Armour Residential REIT, Inc."
1108827,QEP,"QEP RESOURCES, INC."
887730,KEM,KEMET CORP
66004,MSEX,MIDDLESEX WATER CO
884624,OFIX,Orthofix Medical Inc.
55135,KELYA,KELLY SERVICES INC
724004,MLAB,MESA LABORATORIES INC /CO
1642545,SWAV,"ShockWave Medical, Inc."
1357450,HOLI,"Hollysys Automation Technologies, Ltd."
842183,RPT,RPT Realty
1287213,PLOW,"DOUGLAS DYNAMICS, INC"
26058,CTS,CTS CORP
836157,LNN,LINDSAY CORP
1375365,SMCI,"Super Micro Computer, Inc."
1027838,TCMD,TACTILE SYSTEMS TECHNOLOGY INC
1533526,BRSS,"GLOBAL BRASS & COPPER HOLDINGS, INC."
1505155,UPLD,"Upland Software, Inc."
63296,MATW,MATTHEWS INTERNATIONAL CORP
1356090,XON,INTREXON CORP
1635984,NWLI,"National Western Life Group, Inc."
1084869,FLWS,1 800 FLOWERS COM INC
886346,KAI,KADANT INC
830524,CCF,CHASE CORP
1411974,EBSB,MERIDIAN INTERSTATE BANCORP INC
704415,TVTY,"TIVITY HEALTH, INC."
1758488,OSW,ONESPAWORLD HOLDINGS Ltd
1675820,TIVO,TiVo Corp
1399529,DRNA,Dicerna Pharmaceuticals Inc
1173514,HY,"HYSTER-YALE MATERIALS HANDLING, INC."
1050377,CNXN,PC CONNECTION INC
1598655,GLOP,GasLog Partners LP
1138639,INFN,INFINERA Corp
1033905,LMNX,LUMINEX CORP
859598,CKH,SEACOR HOLDINGS INC /NEW/
768835,BIG,BIG LOTS INC
1468666,SCWX,SecureWorks Corp
1019695,ARQL,ARQULE INC
949039,DO,"DIAMOND OFFSHORE DRILLING, INC."
1690947,HEXO,HEXO Corp.
1354327,PGTI,"PGT Innovations, Inc."
712034,ACCO,ACCO BRANDS Corp
896794,HNTIF,HUNTING PLC
878526,NTUS,NATUS MEDICAL INC
1045986,FORTY,FORMULA SYSTEMS (1985) LTD
1512499,LIND,"LINDBLAD EXPEDITIONS HOLDINGS, INC."
887921,REV,REVLON INC /DE/
821127,BPFH,BOSTON PRIVATE FINANCIAL HOLDINGS INC
879585,ATNI,"ATN International, Inc."
1576018,TPRE,Third Point Reinsurance Ltd.
1769617,HONE,"HarborOne Bancorp, Inc."
1029145,GOGL,Golden Ocean Group Ltd
1321646,KRA,Kraton Corp
1607716,VSLR,"Vivint Solar, Inc."
1339605,HEES,"H&E Equipment Services, Inc."
1690666,XPER,Xperi Corp
1520504,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V."
1118417,MODN,"MODEL N, INC."
885740,SPNS,SAPIENS INTERNATIONAL CORP N V
1158041,TRQ,TURQUOISE HILL RESOURCES LTD.
1217234,CDNA,"CareDx, Inc."
8063,ATRO,ASTRONICS CORP
845877,AGM,FEDERAL AGRICULTURAL MORTGAGE CORP
1748824,BSIG,BrightSphere Investment Group Inc.
1706946,IPOA,Social Capital Hedosophia Holdings Corp.
1693256,WTTR,"Select Energy Services, Inc."
1592480,CBPX,"Continental Building Products, Inc."
1481513,JKS,"JinkoSolar Holding Co., Ltd."
1285819,OMER,OMEROS CORP
1741562,UXIN,Uxin Limited/ADR
1609804,OEC,Orion Engineered Carbons S.A.
1121484,OIS,"OIL STATES INTERNATIONAL, INC"
755001,UTL,UNITIL CORP
896069,MCRUF,MORGAN CRUCIBLE CO PLC /FI
921557,RBCAA,REPUBLIC BANCORP INC /KY/
1544206,CGBD,"TCG BDC, INC."
1400891,IHRT,"iHeartMedia, Inc."
1322422,HBM,Hudbay Minerals Inc.
40417,GAM,GENERAL AMERICAN INVESTORS CO INC
1725123,CANG,Cango Inc.
310354,SXI,STANDEX INTERNATIONAL CORP/DE/
1718227,ROAD,"Construction Partners, Inc."
1721181,HHR,HeadHunter Group PLC
28823,DBD,"DIEBOLD NIXDORF, Inc"
891166,UVE,"UNIVERSAL INSURANCE HOLDINGS, INC."
1687221,REVG,"REV Group, Inc."
35214,FOE,FERRO CORP
917491,FARO,FARO TECHNOLOGIES INC
1231346,SA,SEABRIDGE GOLD INC
908311,CMCT,CIM Commercial Trust Corp
1317945,OFLX,"Omega Flex, Inc."
1418076,SLRC,Solar Capital Ltd.
1043337,SRI,STONERIDGE INC
1499781,BITA,BITAUTO HOLDINGS LTD
1661998,FIXX,"Homology Medicines, Inc."
1576940,CCS,"Century Communities, Inc."
14707,CAL,CALERES INC
1029800,UBA,URSTADT BIDDLE PROPERTIES INC
1371285,TRUP,"TRUPANION, INC."
1668673,PETQ,"PetIQ, Inc."
835011,MGPI,MGP INGREDIENTS INC
1030894,CLS,CELESTICA INC
1040593,CRZO,CARRIZO OIL & GAS INC
1666071,CDLX,"Cardlytics, Inc."
55135,KELYB,KELLY SERVICES INC
822662,LION,FIDELITY SOUTHERN CORP
1579428,AXSM,"Axsome Therapeutics, Inc."
1029800,UBP,URSTADT BIDDLE PROPERTIES INC
910638,DDD,3D SYSTEMS CORP
76605,PATK,PATRICK INDUSTRIES INC
1711675,NITE,Nightstar Therapeutics plc
1756708,JMIA,Jumia Technologies AG
1646587,NRE,NorthStar Realty Europe Corp.
1318008,ZUMZ,Zumiez Inc
1529864,ENVA,"Enova International, Inc."
934839,GUZOF,GRUPO HERDEZ SA DE C V /FI
1299130,PACB,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC."
276209,CTWS,CONNECTICUT WATER SERVICE INC / CT
719413,HL,HECLA MINING CO/DE/
1412408,PHR,"Phreesia, Inc."
50725,GFF,GRIFFON CORP
874501,AMBC,AMBAC FINANCIAL GROUP INC
923120,GBX,GREENBRIER COMPANIES INC
835324,SYBT,"Stock Yards Bancorp, Inc."
1031316,FSP,FRANKLIN STREET PROPERTIES CORP /MA/
1521036,LNTH,"Lantheus Holdings, Inc."
1401708,NSTG,NanoString Technologies Inc
933136,COOP,Mr. Cooper Group Inc.
831547,SPPI,SPECTRUM PHARMACEUTICALS INC
1069899,PAHC,PHIBRO ANIMAL HEALTH CORP
1761312,PLMR,"Palomar Holdings, Inc."
1005229,CMCO,COLUMBUS MCKINNON CORP
887637,RA,RAILAMERICA INC /DE
1406587,FOR,Forestar Group Inc.
737468,WASH,WASHINGTON TRUST BANCORP INC
714395,GABC,"GERMAN AMERICAN BANCORP, INC."
880224,ITPOF,INTERTAPE POLYMER GROUP INC
75659,MERC,MERCER INTERNATIONAL INC
1772695,NOVA,Sunnova Energy International Inc.
854560,GSBC,"GREAT SOUTHERN BANCORP, INC."
1631569,CHCT,Community Healthcare Trust Inc
1078271,EXTR,EXTREME NETWORKS INC
1095565,HSTM,HEALTHSTREAM INC
1100868,CJREF,CORUS ENTERTAINMENT INC
1539638,TBK,"Triumph Bancorp, Inc."
701347,CPF,CENTRAL PACIFIC FINANCIAL CORP
832988,SIG,SIGNET JEWELERS LTD
907242,MCRI,MONARCH CASINO & RESORT INC
1059262,SP,SP Plus Corp
1661059,NXTC,"NextCure, Inc."
1331284,DHT,"DHT Holdings, Inc."
1692787,ALTM,Altus Midstream Co
1023024,ANIP,ANI PHARMACEUTICALS INC
1095651,STAR,ISTAR INC.
768899,TBI,"TrueBlue, Inc."
798359,IRET,INVESTORS REAL ESTATE TRUST
934648,TRK,SPEEDWAY MOTORSPORTS INC
883237,VRTS,"VIRTUS INVESTMENT PARTNERS, INC."
1532961,NVEE,"NV5 Global, Inc."
1024725,TEN,TENNECO INC
1200375,CDXS,"CODEXIS, INC."
1447599,FIT,"FITBIT, INC."
1370755,TCPC,BlackRock TCP Capital Corp.
50493,IMKTA,INGLES MARKETS INC
1572694,GSBD,"Goldman Sachs BDC, Inc."
1109345,NVMI,NOVA MEASURING INSTRUMENTS LTD
94344,STC,STEWART INFORMATION SERVICES CORP
930420,KFRC,KFORCE INC
1576169,BNFT,"Benefitfocus,Inc."
1225525,CADNF,CASCADES INC
1385292,TYPE,Monotype Imaging Holdings Inc.
1476045,CLDT,Chatham Lodging Trust
1631574,WVE,Wave Life Sciences Ltd.
814585,MBI,MBIA INC
827871,EGRX,"EAGLE PHARMACEUTICALS, INC."
1492165,PFBC,Preferred Bank
1374756,ORIT,Oritani Financial Corp.
1642122,AC,"Associated Capital Group, Inc."
945114,SYX,SYSTEMAX INC
1488775,CEM,ClearBridge MLP & Midstream Fund Inc.
821026,ANDE,"Andersons, Inc."
805267,HQH,TEKLA HEALTHCARE INVESTORS
18748,CET,CENTRAL SECURITIES CORP
1493225,NFBK,"Northfield Bancorp, Inc."
1600033,ELF,"e.l.f. Beauty, Inc."
870385,CARO,CAROLINA FINANCIAL CORP
898437,ANIK,"Anika Therapeutics, Inc."
356130,EMCI,EMC INSURANCE GROUP INC
894405,ARCB,ARCBEST CORP /DE/
42682,GRC,GORMAN RUPP CO
879526,WNC,WABASH NATIONAL Corp
1697463,OPB,Opus Bank
708781,CASS,CASS INFORMATION SYSTEMS INC
1057693,NTG,NATCO GROUP INC
846901,LBAI,LAKELAND BANCORP INC
1388955,NOG,NORTHERN OIL & GAS INC
1013488,BJRI,BJs RESTAURANTS INC
1237746,EIGI,"Endurance International Group Holdings, Inc."
1470099,MOBL,"MOBILEIRON, INC."
1717393,CAAP,CORPORACION AMERICA AIRPORTS S.A.
880631,WETF,"WisdomTree Investments, Inc."
913760,INTL,INTL FCSTONE INC.
1036188,QADA,QAD INC
1062231,AXL,AMERICAN AXLE & MANUFACTURING HOLDINGS INC
1604464,ATRA,"Atara Biotherapeutics, Inc."
1220754,PRSC,PROVIDENCE SERVICE CORP
1169770,BANC,"BANC OF CALIFORNIA, INC."
1580156,HMHC,Houghton Mifflin Harcourt Co
1688941,FBM,"Foundation Building Materials, Inc."
1735707,GTX,Garrett Motion Inc.
918965,SCSC,"SCANSOURCE, INC."
706129,HBNC,HORIZON BANCORP INC /IN/
1604665,WLKP,Westlake Chemical Partners LP
357301,TRST,TRUSTCO BANK CORP N Y
1279495,BTE,BAYTEX ENERGY CORP.
25743,TXMD,"TherapeuticsMD, Inc."
1107421,ZIOP,ZIOPHARM ONCOLOGY INC
1634038,PROS,"ProSight Global, Inc."
102212,UVSP,UNIVEST FINANCIAL Corp
1008654,TUP,TUPPERWARE BRANDS CORP
95029,RGR,STURM RUGER & CO INC
1709401,RUBY,"Rubius Therapeutics, Inc."
1114995,PI,IMPINJ INC
1458412,CFB,"CROSSFIRST BANKSHARES, INC."
712771,CNOB,"ConnectOne Bancorp, Inc."
1489136,SEMG,SemGroup Corp
1423824,ALDR,ALDER BIOPHARMACEUTICALS INC
800240,ODP,OFFICE DEPOT INC
1703141,DESP,"Despegar.com, Corp."
1061983,CYTK,CYTOKINETICS INC
1036188,QADB,QAD INC
1020214,CERS,CERUS CORP
1347178,VNDA,Vanda Pharmaceuticals Inc.
1005409,DCOM,DIME COMMUNITY BANCSHARES INC
1524741,SLCA,"U.S. SILICA HOLDINGS, INC."
1462120,LOB,"Live Oak Bancshares, Inc."
78814,PBI,PITNEY BOWES INC /DE/
778946,BXG,BLUEGREEN VACATIONS CORP
890541,BLX,"FOREIGN TRADE BANK OF LATIN AMERICA, INC."
1255474,WLL,WHITING PETROLEUM CORP
1489096,THR,"Thermon Group Holdings, Inc."
918160,AKS,AK STEEL HOLDING CORP
1735438,MGTX,MeiraGTx Holdings plc
1669779,CWH,"Camping World Holdings, Inc."
1094392,RTEC,RUDOLPH TECHNOLOGIES INC
314203,MUX,McEwen Mining Inc.
1234006,GOOD,GLADSTONE COMMERCIAL CORP
1766600,SNDL,Sundial Growers Inc.
1129260,VCRA,"VOCERA COMMUNICATIONS, INC."
1604522,THQ,Tekla Healthcare Opportunities Fund
1712189,TH,Target Hospitality Corp.
810136,PLAB,PHOTRONICS INC
887359,VCEL,Vericel Corp
1552797,DKL,"Delek Logistics Partners, LP"
800166,NGD,New Gold Inc. /FI
1091883,CIR,CIRCOR INTERNATIONAL INC
1642081,ABTX,"Allegiance Bancshares, Inc."
722723,HNGR,"HANGER, INC."
1668243,URGN,UroGen Pharma Ltd.
1096691,PTNR ,PARTNER COMMUNICATIONS CO LTD
59255,VHI,VALHI INC /DE/
350852,CTBI,COMMUNITY TRUST BANCORP INC /KY/
1320461,CPS,Cooper-Standard Holdings Inc.
802681,BMTC,BRYN MAWR BANK CORP
1726189,NEW,Puxin Ltd
1657788,KRP,"Kimbell Royalty Partners, LP"
1135185,AAWW,ATLAS AIR WORLDWIDE HOLDINGS INC
1735184,RVI,Retail Value Inc.
1125345,MGNX,MACROGENICS INC
1221029,CPAC,CEMENTOS PACASMAYO SAA
1616533,SGH,"SMART Global Holdings, Inc."
1762301,FVRR,Fiverr International Ltd.
1083446,AMEH,"Apollo Medical Holdings, Inc."
887701,PALDF,NORTH AMERICAN PALLADIUM LTD
877463,VKQ,Invesco Municipal Trust
766701,CMO,CAPSTEAD MORTGAGE CORP
1415916,GMLP,Golar LNG Partners LP
704532,NANO,NANOMETRICS INC
1342287,GFNSL,General Finance CORP
1579214,EEX,"Emerald Expositions Events, Inc."
790526,RDNT,"RadNet, Inc."
1223389,CONN,CONNS INC
715787,TILE,INTERFACE INC
1052045,SVM,"SERVICEMASTER CO, LLC"
1123134,IMOS,CHIPMOS TECHNOLOGIES INC
1073429,USCR,US CONCRETE INC
1173489,CEVA,CEVA INC
1652130,NTLA,"Intellia Therapeutics, Inc."
1275187,ANGO,ANGIODYNAMICS INC
800568,TVBCF,TELEVISION BROADCASTS LTD /FI
826020,PPR,Voya PRIME RATE TRUST
1702750,BY,"BYLINE BANCORP, INC."
1606745,LTRPA,"Liberty TripAdvisor Holdings, Inc."
1115128,QUOT,Quotient Technology Inc.
1757064,GNFT,Genfit S.A.
1742692,INMD,InMode Ltd.
1774675,CCX,Churchill Capital Corp II
1501756,ADVM,"Adverum Biotechnologies, Inc."
1705873,BRY,Berry Petroleum Corp
1293282,TTGT,TechTarget Inc
1503584,CMRE,Costamare Inc.
1121404,GCVRZ,Sanofi
1234006,GOODP,GLADSTONE COMMERCIAL CORP
1163739,NBR,NABORS INDUSTRIES LTD
1366246,GLUU,GLU MOBILE INC
1488139,AMRC,"Ameresco, Inc."
34067,BOOM,DMC Global Inc.
1095996,WLH,WILLIAM LYON HOMES
18498,GCO,GENESCO INC
1501364,UBNK,"United Financial Bancorp, Inc."
1612720,NEXT,NextDecade Corp.
1743102,JFIN,Jiayin Group Inc.
1288403,WTI,W&T OFFSHORE INC
1290677,TPB,"Turning Point Brands, Inc."
1697500,SOI,"Solaris Oilfield Infrastructure, Inc."
1679082,MYOV,Myovant Sciences Ltd.
1698514,NESR,National Energy Services Reunited Corp.
1594686,WPG,WASHINGTON PRIME GROUP INC.
1527590,RC,Ready Capital Corp
1499505,AGRO,Adecoagro S.A.
1304492,ATEX,Anterix Inc.
1615817,CJ,"C&J Energy Services, Inc."
1372020,GLDD,Great Lakes Dredge & Dock CORP
55772,KBAL,KIMBALL INTERNATIONAL INC
750686,CAC,CAMDEN NATIONAL CORP
1606745,LTRPB,"Liberty TripAdvisor Holdings, Inc."
792987,ASTE,ASTEC INDUSTRIES INC
1518715,HMST,"HomeStreet, Inc."
1234006,GOODO,GLADSTONE COMMERCIAL CORP
902791,BBSI,BARRETT BUSINESS SERVICES INC
1318568,EVRI,Everi Holdings Inc.
1023313,FORR,"FORRESTER RESEARCH, INC."
78749,AGYS,AGILYSYS INC
318300,PEBO,PEOPLES BANCORP INC
716643,RGS,REGIS CORP
41719,GLT,GLATFELTER P H CO
1477641,DQ,DAQO NEW ENERGY CORP.
710752,SBR,SABINE ROYALTY TRUST
883569,FOSL,"Fossil Group, Inc."
23197,CMTL,COMTECH TELECOMMUNICATIONS CORP /DE/
1413837,FFWM,First Foundation Inc.
1466026,MSBI,"Midland States Bancorp, Inc."
1673985,ASIX,AdvanSix Inc.
1455684,TPIC,"TPI COMPOSITES, INC"
1377630,NCMI,"National CineMedia, Inc."
1711291,CURO,CURO Group Holdings Corp.
1259515,CTRL,CONTROL4 CORP
1606363,GNBC,"Green Bancorp, Inc."
1158895,LMAT,LEMAITRE VASCULAR INC
1485469,TOWR,"Tower International, Inc."
1715497,BORR,Borr Drilling Ltd
1323468,GLP,GLOBAL PARTNERS LP
1130713,OSTK,"OVERSTOCK.COM, INC"
101984,UEIC,UNIVERSAL ELECTRONICS INC
100591,AGX,ARGAN INC
1369568,CPRX,"CATALYST PHARMACEUTICALS, INC."
1308208,ULH,"UNIVERSAL LOGISTICS HOLDINGS, INC."
1172358,DMLP,"DORCHESTER MINERALS, L.P."
883902,CNR,"Cornerstone Building Brands, Inc."
1407298,FLY,Fly Leasing Ltd
1417370,YUANF,FINCERA INC.
1500435,GPRO,"GoPro, Inc."
908315,WINA,WINMARK CORP
1620737,OGI,ORGANIGRAM HOLDINGS INC.
353020,AEGN,Aegion Corp
98222,TDW,TIDEWATER INC
1488813,CUBI,"Customers Bancorp, Inc."
69633,NSSC,"NAPCO SECURITY TECHNOLOGIES, INC"
1464790,RILY,"B. Riley Financial, Inc."
1655020,XOG,"Extraction Oil & Gas, Inc."
1528129,LPI,"Laredo Petroleum, Inc."
912603,SCHN,"SCHNITZER STEEL INDUSTRIES, INC."
1555039,RESI,Front Yard Residential Corp
1720446,HMI,Huami Corp
1674988,ZEAL,Zealand Pharma A/S
732417,HBIA,HILLS BANCORPORATION
1613780,DBVT,DBV Technologies S.A.
1347652,CORR,"CorEnergy Infrastructure Trust, Inc."
1564180,KNOP,KNOT Offshore Partners LP
1117297,QNST,"QUINSTREET, INC"
